X,Y,OBJECTID,Location,Type,Date,Info,NoCrossings,CrSide,Number,CivicNo,Street,NumberCrossing,Sharing,History
-66.772330967127402,45.96621879205918,442,,,,,,,3,,,,,
-66.769489864910241,45.964642475635408,443,,,,,,,3,,,,,
-66.769574161744004,45.96442802381825,444,,,,,,,3,,,,,
-66.76892065802285,45.963417826915922,445,,,,,,,3,,,,,
-66.767564419679402,45.961790331870709,446,,,,,,,3,,,,,
-66.767100270157201,45.96110105529484,447,,,,,,,3,,,,,
-66.7680374590432,45.96078937640921,448,,,,,,,3,,,,,
-66.770327105019717,45.961331491027977,449,,,,,,,3,,,,,
-66.764742284768545,45.960535229431841,450,,,,,,,3,,,,,
-66.764635842041343,45.959690372897576,451,,,,,,,3,,,,,
-66.76379266790488,45.961822945521988,452,,,,,,,3,,,,,
-66.764953527169453,45.961879762245069,453,,,,,,,3,,,,,
-66.763849998896291,45.963108322597158,454,,,,,,,3,,,,,
-66.763869849067547,45.963691516692379,455,,,,,,,3,,,,,
-66.763993526173053,45.964572042610271,456,,,,,,,3,,,,,
-66.76663438092281,45.963589848639629,457,,,,,,,3,,,,,
-66.767352724336533,45.963897637375574,458,,,,,,,3,,,,,
-66.771066781551184,45.965995656331984,459,,,,,,,3,,,,,
-66.778327440058618,45.967275538146389,460,,,,,,,3,,,,,
-66.711209813219412,45.962337416400516,461,,,,,,,3,,,,,
-66.679802555060505,45.96145106480126,462,,,,,,,3,,,,,
-66.676713841936532,45.961598739352326,463,,,,,,,3,,,,,
-66.678635103758424,45.959322293861405,464,,,,,,,3,,,,,
-66.678030460314787,45.957049796320817,465,,,,,,,3,,,,,
-66.675868464928882,45.958743364238103,466,,,,,,,3,,,,,
-66.671486862554431,45.960190299255508,467,,,,,,,3,,,,,
-66.672259354721476,45.961629376786199,468,,,,,,,3,,,,,
-66.674701781636983,45.96219698886803,469,Woodstock Rd @ Golf Club Rd,RA5,2013,,,,3,600,Woodstock,,,
-66.672853326539482,45.960545316063318,470,,,,,,,4,,,,,
-66.633995780638685,45.941088940220631,471,,,,,,,3,,,,,
-66.638973970881736,45.939642718974554,472,,,,,,,3,,,,,
-66.640405485708655,45.939022011681196,473,,,,,,,3,,,,,
-66.642212048097903,45.938305595518514,474,,,,,,,3,,,,,
-66.645603818258664,45.937087210847437,475,,,,,,,3,,,,,
-66.64097893060098,45.936426476512139,476,,,,,,,3,,,,,
-66.638453135498395,45.936036784809538,477,,,,,,,3,,,,,
-66.635263343108022,45.936171554582934,478,,,,,,,3,,,,,
-66.64200155728409,45.936056215265886,479,,,,,,,4,,,,,
-66.637700567793019,45.935252108596622,480,,,,,,,3,,,,,
-66.637664998557668,45.934668911260964,481,,,,,,,3,,,,,
-66.636539017292009,45.934634559590812,482,,,,,,,3,,,,,
-66.635157296526586,45.934660016273341,483,,,,,,,3,,,,,
-66.634627512454031,45.934267849217065,484,,,,,,,3,,,,,
-66.633826550665077,45.93460207550261,485,,,,,,,3,,,,,
-66.638775176668872,45.935203190770849,486,,,,,,,3,,,,,
-66.639518372694937,45.932262271957541,487,,,,,,,3,,,,,
-66.640442041982865,45.93181287312207,488,,PEDCROSS,,,,,3,,,1,,
-66.641992186437321,45.932402044571226,489,,,,,,,3,,,,,
-66.644380131182686,45.932315718357856,490,,,,,,,3,,,,,
-66.644161471776329,45.933506283133312,491,,,,,,,3,,,,,
-66.641962890476862,45.934282735994856,492,,,,,,,3,,,,,
-66.647231267510492,45.933216681222845,493,,,,,,,3,,,,,
-66.646748958795925,45.93145567917604,494,,,,,,,3,,,,,
-66.645416433844943,45.930695605928562,495,,,,,,,3,,,,,
-66.646250850844694,45.930158906999779,496,,,,,,,2,,,,,
-66.64331897542597,45.930948228840002,497,,,,,,,3,,,,,
-66.643065967362617,45.932055515096579,498,,,,,,,3,,,,,
-66.643696255496707,45.931721440276931,499,,,,,,,3,,,,,
-66.642617947988242,45.930306355012512,500,,,,,,,3,,,,,
-66.641934146547868,45.929723969771707,501,,,,,,,3,,,,,
-66.641131535204636,45.929367882022341,502,,,,,,,3,,,,,
-66.640143623858208,45.92992853896466,503,,,,,,,3,,,,,
-66.639395458367161,45.930869785635849,504,,,,,,,3,,,,,
-66.638609457292077,45.930335116491321,505,,,,,,,3,,,,,
-66.637686952890192,45.929776801830002,506,,,,,,,3,,,,,
-66.638537624592232,45.928894955925777,507,,,,,,,3,,,,,
-66.637666344915431,45.928348481337302,508,,,,,,,3,,,,,
-66.634134380949689,45.927876586471911,509,,,,,,,4,,,,,
-66.635049967789172,45.925625858637446,510,,,,,,,4,,,,,
-66.629277553561224,45.937071231627812,511,,,,,,,3,,,,,
-66.628251956781085,45.936203482373976,512,,,,,,,3,,,,,
-66.629078408610951,45.932143668385464,513,,,,,,,3,,,,,
-66.631027327590871,45.933950676423471,514,,,,,,,3,,,,,
-66.631826908351812,45.933033230995889,515,,,,,,,3,,,,,
-66.632371216480934,45.932377940298359,516,,,,,,,3,,,,,
-66.63540424591163,45.931005539073318,517,,,,,,,3,,,,,
-66.628087076783942,45.931299684728792,518,,,,,,,4,,,,,
-66.629750697878109,45.927857866912397,519,,,,,,,3,,,,,
-66.626206495646912,45.929456841165766,520,,,,,,,3,,,,,
-66.625282648536583,45.92824376874681,521,,,,,,,3,,,,,
-66.625024644547253,45.927291822707318,522,,,,,,,3,,,,,
-66.62537892866753,45.925565514911284,523,,,,,,,3,,,,,
-66.62609634599626,45.926028933617417,524,,,,,,,3,,,,,
-66.629165709948182,45.92569220857132,525,,,,,,,3,,,,,
-66.628038650582468,45.925110241357395,526,,,,,,,3,,,,,
-66.628821679250933,45.924442796331519,527,,,,,,,3,,,,,
-66.629638604833289,45.923691985552601,528,,,,,,,3,,,,,
-66.628290769586897,45.923503067982459,529,,,,,,,3,,,,,
-66.631068347685542,45.922452446700959,530,,,,,,,3,,,,,
-66.628048166307636,45.921848841096022,531,,,,,,,3,,,,,
-66.627315428420502,45.922123429781259,532,,,,,,,3,,,,,
-66.627606983396333,45.922825372889022,533,,,,,,,3,,,,,
-66.624681473076762,45.926387580241816,534,,,,,,,3,,,,,
-66.624639625316277,45.930529827776894,535,,,,,,,3,,,,,
-66.624517090271809,45.929137325880831,536,,,,,,,4,,,,,
-66.623115691917604,45.927924757711935,537,,,,,,,3,,,,,
-66.622534149167947,45.927199309932007,538,,,,,,,3,,,,,
-66.621730940325207,45.926497902942188,539,,,,,,,3,,,,,
-66.619053224616906,45.926572154794215,540,,,,,,,3,,,,,
-66.620908565031826,45.924820474176769,541,,,,,,,3,,,,,
-66.621978058268823,45.922533978496148,542,,,,,,,3,,,,,
-66.622391514651156,45.924402286741106,543,,,,,,,4,,,,,
-66.625474793866118,45.922708716544619,544,,,,,,,3,,,,,
-66.624295277780959,45.921507820880805,545,,,,,,,3,,,,,
-66.623221133512928,45.921651824199088,546,,,,,,,3,,,,,
-66.624222921361053,45.919662952382758,547,,,,,,,3,,,,,
-66.626528390159152,45.921029242436305,548,,,,,,,3,,,,,
-66.628694958281827,45.92128867446403,549,,,,,,,3,,,,,
-66.627940722415957,45.919635024895875,550,,,,,,,3,,,,,
-66.627311297327154,45.920326098639563,551,,,,,,,3,,,,,
-66.626711091757755,45.918886518938642,552,,,,,,,3,,,,,
-66.622721159485707,45.919224176245791,553,,,,,,,3,,,,,
-66.622044732262793,45.921831636191207,554,,,,,,,3,,,,,
-66.618072377298674,45.917999611324291,555,Wilsey ,,,,,,3,431,Wilsey,,,
-66.619954271071151,45.917334568965892,556,,,,,,,3,,,,,
-66.621164795806976,45.917202353888605,557,,,,,,,3,,,,,
-66.620611511637193,45.921559399340794,558,,,,,,,4,,,,,
-66.614952407634391,45.914863934209016,559,,,,,,,3,,,,,
-66.618523791179612,45.910313361777767,560,,,,,,,3,,,,,
-66.617815921898256,45.906195694198253,561,,,,,,,3,,,,,
-66.615030678619306,45.903282335330786,562,,,,,,,3,,,,,
-66.613105292070486,45.903867509723113,563,,,,,,,3,,,,,
-66.610822154197734,45.904619640717158,564,,,,,,,3,,,,,
-66.608436584666961,45.905336114439834,565,,,,,,,3,,,,,
-66.597050337292103,45.897407166468263,566,,,,,,,3,,,,,
-66.591116044432567,45.906720147047594,567,,,,,,,3,,,,,
-66.592326207986318,45.906469210017185,568,,,,,,,3,,,,,
-66.597349638309538,45.90281082978273,569,,,,,,,4,,,,,
-66.596961296050253,45.904977489515382,570,,,,,,,4,,,,,
-66.598036259509286,45.905440781241651,571,,,,,,,4,,,,,
-66.596113386144211,45.907620653064058,572,,,,,,,4,,,,,
-66.591296813444046,45.902601599413508,573,,,,,,,3,,,,,
-66.592098677311611,45.902934233586691,574,,,,,,,3,,,,,
-66.593362929852944,45.904480579511159,575,,,,,,,3,,,,,
-66.592511814099737,45.905302575005564,576,,,,,,,4,,,,,
-66.588352567377186,45.905901028351757,577,,,,,,,3,,,,,
-66.589768695316394,45.906495064326748,578,,,,,,,3,,,,,
-66.589088020560141,45.907328802045441,579,,,,,,,3,,,,,
-66.588441237858063,45.908043481140531,580,,,,,,,3,,,,,
-66.590912904499419,45.907613027418122,581,,,,,,,3,,,,,
-66.59057379721213,45.90877978195018,582,,,,,,,3,,,,,
-66.588701287704794,45.910721429502217,583,,,,,,,3,,,,,
-66.589078586175845,45.912066161594808,584,,,,,,,3,,,,,
-66.589233339541863,45.912863534055596,585,,,,,,,3,,,,,
-66.588432962763832,45.913542624115777,586,,,,,,,3,,,,,
-66.591314328657788,45.913230871581398,587,,,,,,,3,,,,,
-66.592011916347474,45.912289981027214,588,,,,,,,3,,,,,
-66.592658762225867,45.911610990890793,589,,,,,,,3,,,,,
-66.593220214771009,45.910860649849027,590,,,,,,,3,,,,,
-66.593884019890041,45.910145929677753,591,,,,,,,3,,,,,
-66.594581870545483,45.909407371821764,592,,,,,,,3,,,,,
-66.584196052167471,45.908356179196481,593,,,,,,,3,,,,,
-66.579468626190888,45.905348148575833,594,,,,,,,3,,,,,
-66.580898462586333,45.903728346175591,595,,,,,,,3,,,,,
-66.581528173188516,45.9029661101766,596,,,,,,,3,,,,,
-66.58229408255994,45.902084743954724,597,,,,,,,3,,,,,
-66.583366288923941,45.900834158317629,598,,,,,,,3,,,,,
-66.589326376634432,45.896532682631722,599,,,,,,,3,,,,,
-66.592159807998883,45.898684847315629,600,,,,,,,4,,,,,
-66.594053462514097,45.899468888547027,601,,,,,,,3,,,,,
-66.575354348529032,45.901506313472687,602,,,,,,,3,,,,,
-66.629077098469466,45.930513967733916,603,,,,,,,3,,,,,
-66.644998693012695,45.936327191885425,604,,,,,,,3,,,,,
-66.630590912354208,45.93952866487799,605,,,,,,,3,,,,,
-66.621656332266511,45.93022457579638,606,,,,,,,3,,,,,
-66.599081671445816,45.921349081666683,607,,,,,,,3,,,,,
-66.600272929282085,45.919919691530545,608,,,,,,,3,,,,,
-66.598736912882345,45.919296133788521,609,,,,,,,3,,,,,
-66.595283060941284,45.919090779647789,610,,,,,,,3,,,,,
-66.594386599497398,45.918436869115062,611,,,,,,,3,,,,,
-66.595280143459433,45.917394620810555,612,,,,,,,3,,,,,
-66.602853258568317,45.931850023135382,613,,,,,,,3,,,,,
-66.603280378550863,45.932206722424482,614,,,,,,,3,,,,,
-66.604903111307451,45.933365766935808,615,,,,,,,3,,,,,
-66.604899841699734,45.931639853474771,616,,,,,,,3,,,,,
-66.606180453976819,45.932293323430997,617,,,,,,,3,,,,,
-66.607291086803301,45.933244510478588,618,,,,,,,3,,,,,
-66.607380419177289,45.935327428714004,619,,,,,,,3,,,,,
-66.607166890848617,45.935178844166842,620,,,,,,,3,,,,,
-66.606187187524483,45.93580466404358,621,,,,,,,3,,,,,
-66.602343603686492,45.932981255444915,622,,,,,,,3,,,,,
-66.611097546737994,45.938686418685876,623,,,,,,,3,,,,,
-66.610160120438579,45.939133688195717,624,,,,,,,3,,,,,
-66.613357863812979,45.941485788955447,625,,,,,,,3,,,,,
-66.619389158515801,45.94674220665231,626,,,,,,,3,,,,,
-66.620841568955626,45.947692902076959,627,,,,,,,3,,,,,
-66.623282063461588,45.951737253580085,628,,,,,,,3,,,,,
-66.622130421605803,45.951827767316423,629,,,,,,,3,,,,,
-66.619913545709437,45.952514540245787,630,,,,,,,3,,,,,
-66.615433614797027,45.952281117406855,631,,,,,,,3,,,,,
-66.614836729495934,45.952460264415244,632,,,,,,,3,,,,,
-66.613685549000394,45.95278874932098,633,,,,,,,3,,,,,
-66.61308640283282,45.951866875046385,634,,,,,,,3,,,,,
-66.615521856327447,45.953679612676403,635,,,,,,,3,,,,,
-66.614028312585575,45.953502576770767,636,,,,,,,3,,,,,
-66.617143018701938,45.953677954775834,637,,,,,,,3,,,,,
-66.617655091619994,45.953736940581621,638,,,,,,,3,,,,,
-66.603362186828662,45.953185440019631,639,,,,,,,3,,,,,
-66.602124993568154,45.953186557467362,640,,,,,,,3,,,,,
-66.594018692231202,45.952866218653888,641,,,,,,,3,,,,,
-66.595256133356742,45.953013974848389,642,,,,,,,3,,,,,
-66.623779752460919,45.958149969405206,643,,,,,,,3,,,,,
-66.619707453469744,45.95959695216014,644,,,,,,,3,,,,,
-66.620505303523714,45.959196174126767,645,,,,,,,3,,,,,
-66.620918177699252,45.960695494091141,646,,,,,,,3,,,,,
-66.624645135142714,45.960477220899818,647,,,,,,,3,,,,,
-66.624830972478719,45.961148337074654,648,,,,,,,3,,,,,
-66.621965104861033,45.961794199674557,649,,,,,,,4,,,,,
-66.621267504004777,45.9612236083317,650,,,,,,,4,,,,,
-66.624569001929061,45.963048317648656,651,,,,,,,4,,,,,
-66.623668399482725,45.963306401961084,652,,,,,,,4,,,,,
-66.624350802474055,45.96620518934283,653,,,,,,,4,,,,,
-66.619121404131519,45.963254120370763,654,,,,,,,3,,,,,
-66.619409715122657,45.963982271364245,655,,,,,,,3,,,,,
-66.624778227647923,45.965004915856866,656,,,,,,,3,,,,,
-66.626455796026335,45.964146059017608,657,,,,,,,3,,,,,
-66.626579176227963,45.96436017250165,658,,,,,,,3,,,,,
-66.626640850342341,45.964460088420033,659,,,,,,,3,,,,,
-66.626928317575832,45.96477400239921,660,,,,,,,3,,,,,
-66.628510270636852,45.966857604084687,661,,,,,,,3,,,,,
-66.627873952810631,45.966272701728073,662,,,,,,,3,,,,,
-66.627421659666751,45.965544755149907,663,,,,,,,3,,,,,
-66.621502451007075,45.965622647636941,664,,,,,,,3,,,,,
-66.617548888348821,45.965398267259999,665,,,,,,,3,,,,,
-66.622747115750116,45.963478800269755,666,,,,,,,4,,,,,
-66.622151197932538,45.962593870283534,667,,,,,,,3,,,,,
-66.615336813038198,45.965400531350284,668,,,,,,,3,,,,,
-66.613391766531734,45.965773854367399,669,,,,,,,3,,,,,
-66.609745317087302,45.965477479441653,670,,,,,,,3,,,,,
-66.610444021915484,45.966633758447088,671,,,,,,,3,,,,,
-66.611798733805102,45.968046492804916,672,,,,,,,3,,,,,
-66.614299863936125,45.969100978847926,673,,,,,,,3,,,,,
-66.613871178879634,45.969815578144349,674,,,,,,,3,,,,,
-66.612682274619004,45.969402544130851,675,,,,,,,3,,,,,
-66.611595688929725,45.968932262088046,676,,,,,,,3,,,,,
-66.610529776217291,45.968547651602691,677,,,,,,,3,,,,,
-66.609481960104148,45.966948923444242,678,,,,,,,3,,,,,
-66.60827479084945,45.967621399038478,679,,,,,,,3,,,,,
-66.607396238794095,45.968764903277837,680,,,,,,,3,,,,,
-66.605137741003077,45.965967466447857,681,,,,,,,3,,,,,
-66.604216193675214,45.966054014599813,682,,,,,,,3,,,,,
-66.60565793025944,45.97022343728586,683,,,,,,,3,,,,,
-66.605863152283661,45.970423214572612,684,,,,,,,3,,,,,
-66.609348291592823,45.9718625411885,685,,,,,,,3,,,,,
-66.61162438639272,45.973003002877093,686,,,,,,,3,,,,,
-66.61375185943696,45.971558272109576,687,,,,,,,3,,,,,
-66.60748569455285,45.972635619634076,688,,,,,,,3,,,,,
-66.605372704711073,45.971037855577293,689,,,,,,,3,,,,,
-66.604820738719482,45.971623984387328,690,,,,,,,3,,,,,
-66.604836810794495,45.969295776093489,691,,,,,,,3,,,,,
-66.603519791056925,45.966054650401801,692,,,,,,,3,,,,,
-66.603110089967174,45.966026455711692,693,,,,,,,3,,,,,
-66.595082009170426,45.966633351013492,694,,,,,,,3,,,,,
-66.593320767057193,45.966791927329716,695,,,,,,,3,,,,,
-66.59377329842026,45.967919943331758,696,,,,,,,3,,,,,
-66.591194755125485,45.96933609566215,697,,,,,,,3,,,,,
-66.59226085841965,45.9699065726236,698,,,,,,,3,,,,,
-66.592815888094677,45.971077359034375,699,,,,,,,3,,,,,
-66.590704951743518,45.970436309182354,700,,,,,,,3,,,,,
-66.590379959855653,45.972122008506908,701,,,,,,,3,,,,,
-66.593085812840471,45.973233931015159,702,,,,,,,3,,,,,
-66.592738907954313,45.974034084391143,703,,,,,,,3,,,,,
-66.592576290863789,45.974791235863442,704,,,,,,,3,,,,,
-66.592023962990822,45.97526303661796,705,,,,,,,3,,,,,
-66.592291827650058,45.976191239806589,706,,,,,,,3,,,,,
-66.59551008348987,45.977302687548416,707,,,,,,,3,,,,,
-66.597006431717091,45.977772773329136,708,,,,,,,3,,,,,
-66.58954859753527,45.977378952385486,709,,,,,,,3,,,,,
-66.589568228275112,45.976850451821804,710,,,,,,,3,,,,,
-66.5882555464555,45.975880207462623,711,,,,,,,3,,,,,
-66.586674737832851,45.973724630830993,712,,,,,,,3,,,,,
-66.587170774358682,45.976509512382876,713,,,,,,,4,,,,,
-66.586330434641255,45.976253052659033,714,,,,,,,3,,,,,
-66.584796069734679,45.977625411478208,715,,,,,,,3,,,,,
-66.586906405410261,45.977752369358456,716,,,,,,,3,,,,,
-66.587154046835252,45.978894851050391,717,,,,,,,3,,,,,
-66.586764812012532,45.978909431883508,718,,,,,,,3,,,,,
-66.585474184536579,45.978953258800992,719,,,,,,,3,,,,,
-66.585517389591871,45.980395847701132,720,,,,,,,3,,,,,
-66.582831247864547,45.978898080097892,721,,,,,,,3,,,,,
-66.585499375103936,45.98199559925191,722,,,,,,,3,,,,,
-66.584188186275782,45.982039427888353,723,,,,,,,3,,,,,
-66.584145970821865,45.981225306350396,724,,,,,,,3,,,,,
-66.581890698467063,45.980155697776269,725,,,,,,,3,,,,,
-66.581953685323739,45.981184056425022,726,,,,,,,3,,,,,
-66.588139777447495,45.980365279840569,727,,,,,,,4,,,,,
-66.589205139061249,45.980364449594589,728,,,,,,,3,,,,,
-66.577253566746194,45.989871634992213,729,,,,,,,3,,,,,
-66.576270773477063,45.990443632363551,730,,,,,,,3,,,,,
-66.573082296854878,45.996644703696354,731,,,,,,,3,,,,,
-66.581871869483393,46.008950965959706,732,,,,,,,3,,,,,
-66.582998697905353,46.00856450039106,733,,,,,,,3,,,,,
-66.577922674538186,45.999369613084561,734,,,,,,,3,,,,,
-66.577655438891981,45.998798461845496,735,,,,,,,3,,,,,
-66.577449352815648,45.997984450899338,736,,,,,,,3,,,,,
-66.584527899664423,45.989823613983326,737,,,,,,,3,,,,,
-66.584549286404453,45.990409215872006,738,,,,,,,3,,,,,
-66.58543077195155,45.990637091821952,739,,,,,,,3,,,,,
-66.586129531539868,45.991950634788573,740,,,,,,,3,,,,,
-66.587088472900035,45.989293198678169,741,,,,,,,3,,,,,
-66.586841794326247,45.988793469391716,742,,,,,,,3,,,,,
-66.589997968457581,45.989148100482794,743,,,,,,,3,,,,,
-66.591494402708264,45.989503991537653,744,,,,,,,4,,,,,
-66.591208704369592,45.990218389667845,745,,,,,,,3,,,,,
-66.593259240381244,45.99104516309108,746,,,,,,,4,,,,,
-66.59245569357941,45.988431962194277,747,,,,,,,4,,,,,
-66.594733297238889,45.990258360070875,748,,,,,,,3,,,,,
-66.595777566176707,45.989800418159319,749,,,,,,,3,,,,,
-66.593253940277492,45.987902826265618,750,,,,,,,3,,,,,
-66.590118354624479,45.987576834939638,751,,,,,,,3,,,,,
-66.59373036299462,45.978846772744674,752,,,,,,,3,,,,,
-66.596866551887402,45.979786850142702,753,,,,,,,3,,,,,
-66.598035151067378,45.980242917512783,754,,,,,,,3,,,,,
-66.595944143138425,45.979516247042774,755,,,,,,,4,,,,,
-66.599388159871353,45.980698811941735,756,,,,,,,3,,,,,
-66.600249374451508,45.981097991216714,757,,,,,,,3,,,,,
-66.601417872045388,45.981468322890038,758,,,,,,,3,,,,,
-66.604371049344834,45.982993974611666,759,,,,,,,3,,,,,
-66.606317696029109,45.983106439208349,760,,,,,,,3,,,,,
-66.606400915039373,45.983763396438356,761,,,,,,,3,,,,,
-66.606259495976289,45.98480621577697,762,,,,,,,3,,,,,
-66.605891671310488,45.9853207600964,763,,,,,,,3,,,,,
-66.612196893308052,45.982572309148019,764,,,,,,,3,,,,,
-66.613853083003704,45.980928074771747,765,,,,,,,3,,,,,
-66.617883330948047,45.978167277376699,766,,,,,,,3,,,,,
-66.620194533026719,45.976408002419156,767,,,,,,,3,,,,,
-66.619743032251563,45.976037110161059,768,,,,,,,3,,,,,
-66.619619712902832,45.975851556163768,769,,,,,,,3,,,,,
-66.621072347606741,45.974993016085577,770,,,,,,,3,,,,,
-66.621215246625368,45.974764329208618,771,,,,,,,3,,,,,
-66.621991621870393,45.973820795537826,772,,,,,,,3,,,,,
-66.622955288809734,45.97420540999007,773,,,,,,,4,,,,,
-66.62397520622288,45.972261761733527,774,,,,,,,3,,,,,
-66.625471043928371,45.972460089122812,775,,,,,,,4,,,,,
-66.625609865266171,45.970445977235094,776,,,,,,,3,,,,,
-66.629650544543978,45.97271250477732,777,,,,,,,3,,,,,
-66.630386215771082,45.971954643721126,778,,,,,,,3,,,,,
-66.629339997640656,45.971313085326706,779,,,,,,,3,,,,,
-66.627432746890676,45.970358249882182,780,,,,,,,3,,,,,
-66.63226519829874,45.969609997463571,781,,,,,,,3,,,,,
-66.631095695858548,45.968797196953481,782,,,,,,,4,,,,,
-66.629228833769744,45.967570960747082,783,,,,,,,3,,,,,
-66.625564131421868,45.968346367477658,784,,,,,,,3,,,,,
-66.62497166526957,45.969032623528761,785,,,,,,,3,,,,,
-66.622633123313975,45.967492560307321,786,,,,,,,3,,,,,
-66.623430587948747,45.966877511896357,787,,,,,,,3,,,,,
-66.617061244469625,45.967255612452448,788,,,,,,,3,,,,,
-66.632270901705141,45.971995318377992,789,,,,,,,3,,,,,
-66.633133508130541,45.972929875221688,790,,PEDCROSS,,,,,4,,,1,,
-66.624146200259077,45.975432488854352,791,,,,,,,3,,,,,
-66.624598960741466,45.985444647053384,792,,,,,,,4,,,,,
-66.626792395695844,45.985899292236887,793,,,,,,,3,,,,,
-66.632480262955724,45.973880483951412,794,,,,,,,3,,,,,
-66.625917547462606,45.979629858645659,795,,,,,,,4,,,,,
-66.625594646921726,45.981787006908426,796,,,,,,,3,,,,,
-66.624817930042681,45.982602014596445,797,,,,,,,3,,,,,
-66.624184709473624,45.983459710446432,798,,,,,,,3,,,,,
-66.623138792001797,45.983018062277502,799,,,,,,,3,,,,,
-66.624697768852343,45.983830517422533,800,,,,,,,3,,,,,
-66.621422256426911,45.985076713162996,801,,,,,,,3,,,,,
-66.620461585678299,45.986148988110507,802,,,,,,,3,,,,,
-66.619889386722875,45.986849477363606,803,,,,,,,3,,,,,
-66.619194415945586,45.987635793327073,804,,,,,,,3,,,,,
-66.63439849038464,45.97083587018048,805,,,,,,,3,,,,,
-66.635957571037068,45.971762438742552,806,,,,,,,4,,,,,
-66.63665468001939,45.972018704259725,807,,,,,,,4,,,,,
-66.637741751205013,45.97257444664217,808,,,,,,,3,,,,,
-66.638767247211007,45.973073119361977,809,,,,,,,3,,,,,
-66.639382265496621,45.97325805139976,810,,,,,,,3,,,,,
-66.642149916344195,45.974097347822088,811,,,,,,,4,,,,,
-66.63553142003299,45.973405537388004,812,,,,,,,3,,,,,
-66.635390856203472,45.974562660223924,813,,,,,,,3,,,,,
-66.634281965260243,45.973464153251932,814,,,,,,,3,,,,,
-66.635148169565625,45.975848454388462,815,,,,,,,3,,,,,
-66.640866357332797,45.97685563935994,816,,,,,,,3,,,,,
-66.642892076274364,45.975910409457569,817,,,,,,,3,,,,,
-66.640335377496243,45.977513332048957,818,,,,,,,3,,,,,
-66.639330740480119,45.977200331803502,819,,PEDCROSS,,,,,4,,,1,,
-66.645122733819719,45.975022015619565,820,,,,,,,3,,,,,
-66.645840412075131,45.975278199495676,821,,,,,,,3,,,,,
-66.650782479275875,45.977100032138914,822,,,,,,,3,,,,,
-66.65416342707492,45.977338318733644,823,,,,,,,3,,,,,
-66.654782021772192,45.978765818171567,824,,,,,,,3,,,,,
-66.652876917883177,45.978839811495639,825,,,,,,,3,,,,,
-66.651749105994668,45.978469952840221,826,,,,,,,3,,,,,
-66.650846704492594,45.978114067755492,827,,,,,,,3,,,,,
-66.64992405891617,45.977843902376328,828,,,,,,,3,,,,,
-66.649475087951771,45.978487246270184,829,,,,,,,3,,,,,
-66.646937430722645,45.979518955574314,830,,,,,,,3,,,,,
-66.645809795256682,45.979206171314658,831,,,,,,,3,,,,,
-66.647239189203901,45.977433189911139,832,,,,,,,3,,,,,
-66.646193315201799,45.977034604292555,833,,,,,,,3,,,,,
-66.645192477024025,45.978178556781309,834,,,,,,,3,,,,,
-66.644249184916319,45.977836954931639,835,,,,,,,3,,,,,
-66.642875464349416,45.977410186374883,836,,,,,,,3,,,,,
-66.642303602962755,45.978096506279712,837,,,,,,,4,,,,,
-66.641340027162769,45.977826322506893,838,,,,,,,3,,,,,
-66.640686085482514,45.978469886081605,839,,,,,,,3,,,,,
-66.638333294126724,45.97975827605066,840,,,,,,,3,,,,,
-66.637822816496765,45.980444497683649,841,,,,,,,3,,,,,
-66.636838343981339,45.980017184192612,842,,,,,,,3,,,,,
-66.636308975740931,45.981360457993951,843,,,,,,,3,,,,,
-66.637805423931695,45.981687173625147,844,,,,,,,3,,,,,
-66.63889251874285,45.982171486914325,845,,,,,,,4,,,,,
-66.637973036618916,45.983172442282282,846,,,,,,,4,,,,,
-66.636394626812049,45.982860111406062,847,,,,,,,3,,,,,
-66.640620988782459,45.985097457183471,848,,,,,,,3,,,,,
-66.641928428463814,45.983581795673537,849,,,,,,,3,,,,,
-66.639689436639102,45.98132779147199,850,,,,,,,3,,,,,
-66.640571368344482,45.981698073564552,851,,,,,,,3,,,,,
-66.641122909862844,45.981054638824176,852,,,,,,,3,,,,,
-66.642389008194442,45.979439038191565,853,,,,,,,3,,,,,
-66.643369735177785,45.978409402803102,854,,,,,,,3,,,,,
-66.642637803155694,45.980581397229344,855,,,,,,,3,,,,,
-66.643355727214455,45.980909013170987,856,,,,,,,3,,,,,
-66.644073436513338,45.981150924694866,857,,,,,,,3,,,,,
-66.642701256605022,45.981352620871768,858,,,,,,,3,,,,,
-66.644649865246848,45.982207163715337,859,,,,,,,3,,,,,
-66.644591835986688,45.983521309015579,860,,,,,,,3,,,,,
-66.647172408054217,45.983132349073273,861,,,,,,,3,,,,,
-66.648416164026671,45.980873958409084,862,,,,,,,3,,,,,
-66.649074856777219,45.98201576882245,864,,,,,,,3,,,,,
-66.64977408993083,45.982986120769468,865,,,,,,,3,,,,,
-66.650182118371347,45.982342830044864,866,,,,,,,3,,,,,
-66.64883115011159,45.982815956818001,867,,,,,,,3,,,,,
-66.650792409516896,45.980742283898536,868,,,,,,,4,,,,,
-66.649746716772214,45.980443713396298,869,,,,,,,4,,,,,
-66.651766599896632,45.981112356986145,870,,PEDCROSS,,,,,3,,,1,,
-66.650483552621793,45.983942171461138,871,,PEDCROSS,,,,,3,,,1,,
-66.650228410980915,45.984299593401261,872,,,,,,,3,,,,,
-66.649656221850606,45.9848573991503,873,,,,,,,3,,,,,
-66.649104857345321,45.985543725785767,874,,,,,,,3,,,,,
-66.64381236739041,45.983179495371623,875,,,,,,,3,,,,,
